icon_type,file_path,file_name,stem,dir_name,candidate_name,canonical_service_name,coarse_class,service_code_mapped,matched
service,Architecture-Service-Icons_02072025/Arch_Analytics/48/Arch_AWS-Clean-Rooms_48.svg,Arch_AWS-Clean-Rooms_48.svg,Arch_AWS-Clean-Rooms_48,48,Arch AWS Clean Rooms,,,,False
service,Architecture-Service-Icons_02072025/Arch_Analytics/48/Arch_Amazon-Managed-Streaming-for-Apache-Kafka_48.svg,Arch_Amazon-Managed-Streaming-for-Apache-Kafka_48.svg,Arch_Amazon-Managed-Streaming-for-Apache-Kafka_48,48,Arch Amazon Managed Streaming for Apache Kafka,,,,False
service,Architecture-Service-Icons_02072025/Arch_Analytics/48/Arch_Amazon-Managed-Service-for-Apache-Flink_48.svg,Arch_Amazon-Managed-Service-for-Apache-Flink_48.svg,Arch_Amazon-Managed-Service-for-Apache-Flink_48,48,Arch Amazon Managed Service for Apache Flink,,,,False
service,Architecture-Service-Icons_02072025/Arch_Analytics/48/Arch_AWS-Entity-Resolution_48.svg,Arch_AWS-Entity-Resolution_48.svg,Arch_AWS-Entity-Resolution_48,48,Arch AWS Entity Resolution,,,,False
service,Architecture-Service-Icons_02072025/Arch_Analytics/48/Arch_Amazon-DataZone_48.svg,Arch_Amazon-DataZone_48.svg,Arch_Amazon-DataZone_48,48,Arch Amazon DataZone,,,,False
service,Architecture-Service-Icons_02072025/Arch_Analytics/48/Arch_Amazon-FinSpace_48.svg,Arch_Amazon-FinSpace_48.svg,Arch_Amazon-FinSpace_48,48,Arch Amazon FinSpace,,,,False
service,Architecture-Service-Icons_02072025/Arch_Analytics/48/Arch_Amazon-Data-Firehose_48.svg,Arch_Amazon-Data-Firehose_48.svg,Arch_Amazon-Data-Firehose_48,48,Arch Amazon Data Firehose,,,,False
service,Architecture-Service-Icons_02072025/Arch_Analytics/48/Arch_Amazon-Kinesis-Video-Streams_48.svg,Arch_Amazon-Kinesis-Video-Streams_48.svg,Arch_Amazon-Kinesis-Video-Streams_48,48,Arch Amazon Kinesis Video Streams,,,,False
service,Architecture-Service-Icons_02072025/Arch_Games/64/Arch_Amazon-GameLift_64.svg,Arch_Amazon-GameLift_64.svg,Arch_Amazon-GameLift_64,64,Arch Amazon GameLift,,,,False
service,Architecture-Service-Icons_02072025/Arch_Games/64/Arch_Open-3D-Engine_64.svg,Arch_Open-3D-Engine_64.svg,Arch_Open-3D-Engine_64,64,Arch Open 3D Engine,,,,False
service,Architecture-Service-Icons_02072025/Arch_Games/16/Arch_Amazon-GameLift_16.svg,Arch_Amazon-GameLift_16.svg,Arch_Amazon-GameLift_16,16,Arch Amazon GameLift,,,,False
service,Architecture-Service-Icons_02072025/Arch_Games/16/Arch_Open-3D-Engine_16.svg,Arch_Open-3D-Engine_16.svg,Arch_Open-3D-Engine_16,16,Arch Open 3D Engine,,,,False
service,Architecture-Service-Icons_02072025/Arch_Games/32/Arch_Amazon-GameLift_32.svg,Arch_Amazon-GameLift_32.svg,Arch_Amazon-GameLift_32,32,Arch Amazon GameLift,,,,False
service,Architecture-Service-Icons_02072025/Arch_Games/32/Arch_Open-3D-Engine_32.svg,Arch_Open-3D-Engine_32.svg,Arch_Open-3D-Engine_32,32,Arch Open 3D Engine,,,,False
service,Architecture-Service-Icons_02072025/Arch_Games/48/Arch_Open-3D-Engine_48.svg,Arch_Open-3D-Engine_48.svg,Arch_Open-3D-Engine_48,48,Arch Open 3D Engine,,,,False
service,Architecture-Service-Icons_02072025/Arch_Games/48/Arch_Amazon-GameLift_48.svg,Arch_Amazon-GameLift_48.svg,Arch_Amazon-GameLift_48,48,Arch Amazon GameLift,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/64/Arch_AWS-Device-Farm_64.svg,Arch_AWS-Device-Farm_64.svg,Arch_AWS-Device-Farm_64,64,Arch AWS Device Farm,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/64/Arch_Amazon-Location-Service_64.svg,Arch_Amazon-Location-Service_64.svg,Arch_Amazon-Location-Service_64,64,Arch Amazon Location Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/64/Arch_AWS-Amplify_64.svg,Arch_AWS-Amplify_64.svg,Arch_AWS-Amplify_64,64,Arch AWS Amplify,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/16/Arch_AWS-Amplify_16.svg,Arch_AWS-Amplify_16.svg,Arch_AWS-Amplify_16,16,Arch AWS Amplify,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/16/Arch_Amazon-Location-Service_16.svg,Arch_Amazon-Location-Service_16.svg,Arch_Amazon-Location-Service_16,16,Arch Amazon Location Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/16/Arch_AWS-Device-Farm_16.svg,Arch_AWS-Device-Farm_16.svg,Arch_AWS-Device-Farm_16,16,Arch AWS Device Farm,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/32/Arch_AWS-Amplify_32.svg,Arch_AWS-Amplify_32.svg,Arch_AWS-Amplify_32,32,Arch AWS Amplify,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/32/Arch_AWS-Device-Farm_32.svg,Arch_AWS-Device-Farm_32.svg,Arch_AWS-Device-Farm_32,32,Arch AWS Device Farm,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/32/Arch_Amazon-Location-Service_32.svg,Arch_Amazon-Location-Service_32.svg,Arch_Amazon-Location-Service_32,32,Arch Amazon Location Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/48/Arch_AWS-Amplify_48.svg,Arch_AWS-Amplify_48.svg,Arch_AWS-Amplify_48,48,Arch AWS Amplify,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/48/Arch_AWS-Device-Farm_48.svg,Arch_AWS-Device-Farm_48.svg,Arch_AWS-Device-Farm_48,48,Arch AWS Device Farm,,,,False
service,Architecture-Service-Icons_02072025/Arch_Front-End-Web-Mobile/48/Arch_Amazon-Location-Service_48.svg,Arch_Amazon-Location-Service_48.svg,Arch_Amazon-Location-Service_48,48,Arch Amazon Location Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/64/Arch_AWS-Application-Discovery-Service_64.svg,Arch_AWS-Application-Discovery-Service_64.svg,Arch_AWS-Application-Discovery-Service_64,64,Arch AWS Application Discovery Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/64/Arch_AWS-Migration-Evaluator_64.svg,Arch_AWS-Migration-Evaluator_64.svg,Arch_AWS-Migration-Evaluator_64,64,Arch AWS Migration Evaluator,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/64/Arch_AWS-Migration-Hub_64.svg,Arch_AWS-Migration-Hub_64.svg,Arch_AWS-Migration-Hub_64,64,Arch AWS Migration Hub,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/64/Arch_AWS-Application-Migration-Service_64.svg,Arch_AWS-Application-Migration-Service_64.svg,Arch_AWS-Application-Migration-Service_64,64,Arch AWS Application Migration Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/64/Arch_AWS-Data-Transfer-Terminal_64.svg,Arch_AWS-Data-Transfer-Terminal_64.svg,Arch_AWS-Data-Transfer-Terminal_64,64,Arch AWS Data Transfer Terminal,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/64/Arch_Amazon-Elastic-VMware-Service_64.svg,Arch_Amazon-Elastic-VMware-Service_64.svg,Arch_Amazon-Elastic-VMware-Service_64,64,Arch Amazon Elastic VMware Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/64/Arch_AWS-Mainframe-Modernization_64.svg,Arch_AWS-Mainframe-Modernization_64.svg,Arch_AWS-Mainframe-Modernization_64,64,Arch AWS Mainframe Modernization,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/16/Arch_AWS-Data-Transfer-Terminal_16.svg,Arch_AWS-Data-Transfer-Terminal_16.svg,Arch_AWS-Data-Transfer-Terminal_16,16,Arch AWS Data Transfer Terminal,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/16/Arch_AWS-Mainframe-Modernization_16.svg,Arch_AWS-Mainframe-Modernization_16.svg,Arch_AWS-Mainframe-Modernization_16,16,Arch AWS Mainframe Modernization,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/16/Arch_Amazon-Elastic-VMware-Service_16.svg,Arch_Amazon-Elastic-VMware-Service_16.svg,Arch_Amazon-Elastic-VMware-Service_16,16,Arch Amazon Elastic VMware Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/16/Arch_AWS-Migration-Hub_16.svg,Arch_AWS-Migration-Hub_16.svg,Arch_AWS-Migration-Hub_16,16,Arch AWS Migration Hub,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/16/Arch_AWS-Application-Discovery-Service_16.svg,Arch_AWS-Application-Discovery-Service_16.svg,Arch_AWS-Application-Discovery-Service_16,16,Arch AWS Application Discovery Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/16/Arch_AWS-Migration-Evaluator_16.svg,Arch_AWS-Migration-Evaluator_16.svg,Arch_AWS-Migration-Evaluator_16,16,Arch AWS Migration Evaluator,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/16/Arch_AWS-Application-Migration-Service_16.svg,Arch_AWS-Application-Migration-Service_16.svg,Arch_AWS-Application-Migration-Service_16,16,Arch AWS Application Migration Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/32/Arch_AWS-Application-Migration-Service_32.svg,Arch_AWS-Application-Migration-Service_32.svg,Arch_AWS-Application-Migration-Service_32,32,Arch AWS Application Migration Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/32/Arch_AWS-Data-Transfer-Terminal_32.svg,Arch_AWS-Data-Transfer-Terminal_32.svg,Arch_AWS-Data-Transfer-Terminal_32,32,Arch AWS Data Transfer Terminal,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/32/Arch_AWS-Migration-Hub_32.svg,Arch_AWS-Migration-Hub_32.svg,Arch_AWS-Migration-Hub_32,32,Arch AWS Migration Hub,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/32/Arch_AWS-Mainframe-Modernization_32.svg,Arch_AWS-Mainframe-Modernization_32.svg,Arch_AWS-Mainframe-Modernization_32,32,Arch AWS Mainframe Modernization,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/32/Arch_AWS-Application-Discovery-Service_32.svg,Arch_AWS-Application-Discovery-Service_32.svg,Arch_AWS-Application-Discovery-Service_32,32,Arch AWS Application Discovery Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/32/Arch_Amazon-Elastic-VMware-Service_32.svg,Arch_Amazon-Elastic-VMware-Service_32.svg,Arch_Amazon-Elastic-VMware-Service_32,32,Arch Amazon Elastic VMware Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/32/Arch_AWS-Migration-Evaluator_32.svg,Arch_AWS-Migration-Evaluator_32.svg,Arch_AWS-Migration-Evaluator_32,32,Arch AWS Migration Evaluator,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/48/Arch_AWS-Application-Migration-Service_48.svg,Arch_AWS-Application-Migration-Service_48.svg,Arch_AWS-Application-Migration-Service_48,48,Arch AWS Application Migration Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/48/Arch_AWS-Mainframe-Modernization_48.svg,Arch_AWS-Mainframe-Modernization_48.svg,Arch_AWS-Mainframe-Modernization_48,48,Arch AWS Mainframe Modernization,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/48/Arch_Amazon-Elastic-VMware-Service_48.svg,Arch_Amazon-Elastic-VMware-Service_48.svg,Arch_Amazon-Elastic-VMware-Service_48,48,Arch Amazon Elastic VMware Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/48/Arch_AWS-Migration-Hub_48.svg,Arch_AWS-Migration-Hub_48.svg,Arch_AWS-Migration-Hub_48,48,Arch AWS Migration Hub,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/48/Arch_AWS-Application-Discovery-Service_48.svg,Arch_AWS-Application-Discovery-Service_48.svg,Arch_AWS-Application-Discovery-Service_48,48,Arch AWS Application Discovery Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/48/Arch_AWS-Migration-Evaluator_48.svg,Arch_AWS-Migration-Evaluator_48.svg,Arch_AWS-Migration-Evaluator_48,48,Arch AWS Migration Evaluator,,,,False
service,Architecture-Service-Icons_02072025/Arch_Migration-Modernization/48/Arch_AWS-Data-Transfer-Terminal_48.svg,Arch_AWS-Data-Transfer-Terminal_48.svg,Arch_AWS-Data-Transfer-Terminal_48,48,Arch AWS Data Transfer Terminal,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_Amazon-Kinesis-Video-Streams_64.svg,Arch_Amazon-Kinesis-Video-Streams_64.svg,Arch_Amazon-Kinesis-Video-Streams_64,64,Arch Amazon Kinesis Video Streams,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Elemental-Appliances-&-Software_64.svg,Arch_AWS-Elemental-Appliances-&-Software_64.svg,Arch_AWS-Elemental-Appliances-&-Software_64,64,Arch AWS Elemental Appliances & Software,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Elemental-Conductor_64.svg,Arch_AWS-Elemental-Conductor_64.svg,Arch_AWS-Elemental-Conductor_64,64,Arch AWS Elemental Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_Amazon-Elastic-Transcoder_64.svg,Arch_Amazon-Elastic-Transcoder_64.svg,Arch_Amazon-Elastic-Transcoder_64,64,Arch Amazon Elastic Transcoder,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Deadline-Cloud_64.svg,Arch_AWS-Deadline-Cloud_64.svg,Arch_AWS-Deadline-Cloud_64,64,Arch AWS Deadline Cloud,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Elemental-Live_64.svg,Arch_AWS-Elemental-Live_64.svg,Arch_AWS-Elemental-Live_64,64,Arch AWS Elemental Live,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Elemental-Server_64.svg,Arch_AWS-Elemental-Server_64.svg,Arch_AWS-Elemental-Server_64,64,Arch AWS Elemental Server,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Thinkbox-Sequoia_64.svg,Arch_AWS-Thinkbox-Sequoia_64.svg,Arch_AWS-Thinkbox-Sequoia_64,64,Arch AWS Thinkbox Sequoia,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Elemental-Delta_64.svg,Arch_AWS-Elemental-Delta_64.svg,Arch_AWS-Elemental-Delta_64,64,Arch AWS Elemental Delta,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_Amazon-Interactive-Video-Service_64.svg,Arch_Amazon-Interactive-Video-Service_64.svg,Arch_Amazon-Interactive-Video-Service_64,64,Arch Amazon Interactive Video Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Thinkbox-Stoke_64.svg,Arch_AWS-Thinkbox-Stoke_64.svg,Arch_AWS-Thinkbox-Stoke_64,64,Arch AWS Thinkbox Stoke,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Thinkbox-Krakatoa_64.svg,Arch_AWS-Thinkbox-Krakatoa_64.svg,Arch_AWS-Thinkbox-Krakatoa_64,64,Arch AWS Thinkbox Krakatoa,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Thinkbox-Deadline_64.svg,Arch_AWS-Thinkbox-Deadline_64.svg,Arch_AWS-Thinkbox-Deadline_64,64,Arch AWS Thinkbox Deadline,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Elemental-Link_64.svg,Arch_AWS-Elemental-Link_64.svg,Arch_AWS-Elemental-Link_64,64,Arch AWS Elemental Link,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Thinkbox-XMesh_64.svg,Arch_AWS-Thinkbox-XMesh_64.svg,Arch_AWS-Thinkbox-XMesh_64,64,Arch AWS Thinkbox XMesh,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/64/Arch_AWS-Thinkbox-Frost_64.svg,Arch_AWS-Thinkbox-Frost_64.svg,Arch_AWS-Thinkbox-Frost_64,64,Arch AWS Thinkbox Frost,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Elemental-Server_16.svg,Arch_AWS-Elemental-Server_16.svg,Arch_AWS-Elemental-Server_16,16,Arch AWS Elemental Server,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Elemental-Conductor_16.svg,Arch_AWS-Elemental-Conductor_16.svg,Arch_AWS-Elemental-Conductor_16,16,Arch AWS Elemental Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_Amazon-Elastic-Transcoder_16.svg,Arch_Amazon-Elastic-Transcoder_16.svg,Arch_Amazon-Elastic-Transcoder_16,16,Arch Amazon Elastic Transcoder,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Thinkbox-Krakatoa_16.svg,Arch_AWS-Thinkbox-Krakatoa_16.svg,Arch_AWS-Thinkbox-Krakatoa_16,16,Arch AWS Thinkbox Krakatoa,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_Amazon-Interactive-Video-Service_16.svg,Arch_Amazon-Interactive-Video-Service_16.svg,Arch_Amazon-Interactive-Video-Service_16,16,Arch Amazon Interactive Video Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_Amazon-Kinesis-Video-Streams_16.svg,Arch_Amazon-Kinesis-Video-Streams_16.svg,Arch_Amazon-Kinesis-Video-Streams_16,16,Arch Amazon Kinesis Video Streams,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Elemental-Live_16.svg,Arch_AWS-Elemental-Live_16.svg,Arch_AWS-Elemental-Live_16,16,Arch AWS Elemental Live,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Deadline-Cloud_16.svg,Arch_AWS-Deadline-Cloud_16.svg,Arch_AWS-Deadline-Cloud_16,16,Arch AWS Deadline Cloud,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Elemental-Link_16.svg,Arch_AWS-Elemental-Link_16.svg,Arch_AWS-Elemental-Link_16,16,Arch AWS Elemental Link,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Thinkbox-Frost_16.svg,Arch_AWS-Thinkbox-Frost_16.svg,Arch_AWS-Thinkbox-Frost_16,16,Arch AWS Thinkbox Frost,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Elemental-Appliances-&-Software_16.svg,Arch_AWS-Elemental-Appliances-&-Software_16.svg,Arch_AWS-Elemental-Appliances-&-Software_16,16,Arch AWS Elemental Appliances & Software,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Thinkbox-Stoke_16.svg,Arch_AWS-Thinkbox-Stoke_16.svg,Arch_AWS-Thinkbox-Stoke_16,16,Arch AWS Thinkbox Stoke,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Thinkbox-Deadline_16.svg,Arch_AWS-Thinkbox-Deadline_16.svg,Arch_AWS-Thinkbox-Deadline_16,16,Arch AWS Thinkbox Deadline,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Thinkbox-Sequoia_16.svg,Arch_AWS-Thinkbox-Sequoia_16.svg,Arch_AWS-Thinkbox-Sequoia_16,16,Arch AWS Thinkbox Sequoia,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Elemental-Delta_16.svg,Arch_AWS-Elemental-Delta_16.svg,Arch_AWS-Elemental-Delta_16,16,Arch AWS Elemental Delta,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/16/Arch_AWS-Thinkbox-XMesh_16.svg,Arch_AWS-Thinkbox-XMesh_16.svg,Arch_AWS-Thinkbox-XMesh_16,16,Arch AWS Thinkbox XMesh,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Thinkbox-Frost_32.svg,Arch_AWS-Thinkbox-Frost_32.svg,Arch_AWS-Thinkbox-Frost_32,32,Arch AWS Thinkbox Frost,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Elemental-Conductor_32.svg,Arch_AWS-Elemental-Conductor_32.svg,Arch_AWS-Elemental-Conductor_32,32,Arch AWS Elemental Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Elemental-Server_32.svg,Arch_AWS-Elemental-Server_32.svg,Arch_AWS-Elemental-Server_32,32,Arch AWS Elemental Server,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Thinkbox-Sequoia_32.svg,Arch_AWS-Thinkbox-Sequoia_32.svg,Arch_AWS-Thinkbox-Sequoia_32,32,Arch AWS Thinkbox Sequoia,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Elemental-Delta_32.svg,Arch_AWS-Elemental-Delta_32.svg,Arch_AWS-Elemental-Delta_32,32,Arch AWS Elemental Delta,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_Amazon-Interactive-Video-Service_32.svg,Arch_Amazon-Interactive-Video-Service_32.svg,Arch_Amazon-Interactive-Video-Service_32,32,Arch Amazon Interactive Video Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Thinkbox-XMesh_32.svg,Arch_AWS-Thinkbox-XMesh_32.svg,Arch_AWS-Thinkbox-XMesh_32,32,Arch AWS Thinkbox XMesh,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Deadline-Cloud_32.svg,Arch_AWS-Deadline-Cloud_32.svg,Arch_AWS-Deadline-Cloud_32,32,Arch AWS Deadline Cloud,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Elemental-Link_32.svg,Arch_AWS-Elemental-Link_32.svg,Arch_AWS-Elemental-Link_32,32,Arch AWS Elemental Link,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_Amazon-Elastic-Transcoder_32.svg,Arch_Amazon-Elastic-Transcoder_32.svg,Arch_Amazon-Elastic-Transcoder_32,32,Arch Amazon Elastic Transcoder,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Thinkbox-Deadline_32.svg,Arch_AWS-Thinkbox-Deadline_32.svg,Arch_AWS-Thinkbox-Deadline_32,32,Arch AWS Thinkbox Deadline,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Elemental-Live_32.svg,Arch_AWS-Elemental-Live_32.svg,Arch_AWS-Elemental-Live_32,32,Arch AWS Elemental Live,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Thinkbox-Stoke_32.svg,Arch_AWS-Thinkbox-Stoke_32.svg,Arch_AWS-Thinkbox-Stoke_32,32,Arch AWS Thinkbox Stoke,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_Amazon-Kinesis-Video-Streams_32.svg,Arch_Amazon-Kinesis-Video-Streams_32.svg,Arch_Amazon-Kinesis-Video-Streams_32,32,Arch Amazon Kinesis Video Streams,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Thinkbox-Krakatoa_32.svg,Arch_AWS-Thinkbox-Krakatoa_32.svg,Arch_AWS-Thinkbox-Krakatoa_32,32,Arch AWS Thinkbox Krakatoa,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/32/Arch_AWS-Elemental-Appliances-&-Software_32.svg,Arch_AWS-Elemental-Appliances-&-Software_32.svg,Arch_AWS-Elemental-Appliances-&-Software_32,32,Arch AWS Elemental Appliances & Software,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Elemental-Conductor_48.svg,Arch_AWS-Elemental-Conductor_48.svg,Arch_AWS-Elemental-Conductor_48,48,Arch AWS Elemental Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Thinkbox-Krakatoa_48.svg,Arch_AWS-Thinkbox-Krakatoa_48.svg,Arch_AWS-Thinkbox-Krakatoa_48,48,Arch AWS Thinkbox Krakatoa,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Elemental-Appliances-&-Software_48.svg,Arch_AWS-Elemental-Appliances-&-Software_48.svg,Arch_AWS-Elemental-Appliances-&-Software_48,48,Arch AWS Elemental Appliances & Software,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_Amazon-Elastic-Transcoder_48.svg,Arch_Amazon-Elastic-Transcoder_48.svg,Arch_Amazon-Elastic-Transcoder_48,48,Arch Amazon Elastic Transcoder,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Thinkbox-Sequoia_48.svg,Arch_AWS-Thinkbox-Sequoia_48.svg,Arch_AWS-Thinkbox-Sequoia_48,48,Arch AWS Thinkbox Sequoia,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Thinkbox-Deadline_48.svg,Arch_AWS-Thinkbox-Deadline_48.svg,Arch_AWS-Thinkbox-Deadline_48,48,Arch AWS Thinkbox Deadline,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Thinkbox-XMesh_48.svg,Arch_AWS-Thinkbox-XMesh_48.svg,Arch_AWS-Thinkbox-XMesh_48,48,Arch AWS Thinkbox XMesh,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Thinkbox-Stoke_48.svg,Arch_AWS-Thinkbox-Stoke_48.svg,Arch_AWS-Thinkbox-Stoke_48,48,Arch AWS Thinkbox Stoke,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Elemental-Live_48.svg,Arch_AWS-Elemental-Live_48.svg,Arch_AWS-Elemental-Live_48,48,Arch AWS Elemental Live,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Elemental-Server_48.svg,Arch_AWS-Elemental-Server_48.svg,Arch_AWS-Elemental-Server_48,48,Arch AWS Elemental Server,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Thinkbox-Frost_48.svg,Arch_AWS-Thinkbox-Frost_48.svg,Arch_AWS-Thinkbox-Frost_48,48,Arch AWS Thinkbox Frost,,,,False
