canonical_service_name,original_service_name,service_code,group,category,type,source,file_path,zip_path,confidence,normalization_method,regions,main_resource_example,secondary_examples
IoT Greengrass_Component Public_48.png,AWS IoT Greengrass_Component Public_48.png,iotgreengrass_componentpublic_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Public_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Public_48.png,1.0,icon_mapping,,,
s_IoT Greengrass_Component Public_48.png,s_AWS IoT Greengrass_Component Public_48.png,s_iotgreengrass_componentpublic_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Component-Public_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Component-Public_48.png,1.0,icon_mapping,,,
IoT_Thing_Thermostat_48.svg,AWS IoT_Thing_Thermostat_48.svg,iot_thing_thermostat_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Thermostat_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Thermostat_48.svg,1.0,icon_mapping,,,
s_IoT_Thing_Thermostat_48.svg,s_AWS IoT_Thing_Thermostat_48.svg,s_iot_thing_thermostat_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Thermostat_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Thermostat_48.svg,1.0,icon_mapping,,,
IoT_Thing_Temperature Humidity Sensor_48.png,AWS IoT_Thing_Temperature Humidity Sensor_48.png,iot_thing_temperaturehumiditysensor_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48.png,1.0,icon_mapping,,,
s_IoT_Thing_Temperature Humidity Sensor_48.png,s_AWS IoT_Thing_Temperature Humidity Sensor_48.png,s_iot_thing_temperaturehumiditysensor_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48.png,1.0,icon_mapping,,,
IoT SiteWise_Asset Model_48.svg,AWS IoT SiteWise_Asset Model_48.svg,iotsitewise_assetmodel_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset-Model_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset-Model_48.svg,1.0,icon_mapping,,,
s_IoT SiteWise_Asset Model_48.svg,s_AWS IoT SiteWise_Asset Model_48.svg,s_iotsitewise_assetmodel_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-SiteWise_Asset-Model_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-SiteWise_Asset-Model_48.svg,1.0,icon_mapping,,,
IoT_Thing_Stacklight_48.svg,AWS IoT_Thing_Stacklight_48.svg,iot_thing_stacklight_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Stacklight_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Stacklight_48.svg,1.0,icon_mapping,,,
s_IoT_Thing_Stacklight_48.svg,s_AWS IoT_Thing_Stacklight_48.svg,s_iot_thing_stacklight_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Stacklight_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Stacklight_48.svg,1.0,icon_mapping,,,
IoT SiteWise_Asset Model_48.png,AWS IoT SiteWise_Asset Model_48.png,iotsitewise_assetmodel_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset-Model_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset-Model_48.png,1.0,icon_mapping,,,
s_IoT SiteWise_Asset Model_48.png,s_AWS IoT SiteWise_Asset Model_48.png,s_iotsitewise_assetmodel_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-SiteWise_Asset-Model_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-SiteWise_Asset-Model_48.png,1.0,icon_mapping,,,
IoT_Thing_Temperature Humidity Sensor_48.svg,AWS IoT_Thing_Temperature Humidity Sensor_48.svg,iot_thing_temperaturehumiditysensor_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48.svg,1.0,icon_mapping,,,
s_IoT_Thing_Temperature Humidity Sensor_48.svg,s_AWS IoT_Thing_Temperature Humidity Sensor_48.svg,s_iot_thing_temperaturehumiditysensor_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Temperature-Humidity-Sensor_48.svg,1.0,icon_mapping,,,
IoT_Thing_Stacklight_48.png,AWS IoT_Thing_Stacklight_48.png,iot_thing_stacklight_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Stacklight_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Stacklight_48.png,1.0,icon_mapping,,,
s_IoT_Thing_Stacklight_48.png,s_AWS IoT_Thing_Stacklight_48.png,s_iot_thing_stacklight_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Stacklight_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Stacklight_48.png,1.0,icon_mapping,,,
IoT_Thing_Medical Emergency_48.png,AWS IoT_Thing_Medical Emergency_48.png,iot_thing_medicalemergency_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Medical-Emergency_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Medical-Emergency_48.png,1.0,icon_mapping,,,
s_IoT_Thing_Medical Emergency_48.png,s_AWS IoT_Thing_Medical Emergency_48.png,s_iot_thing_medicalemergency_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Medical-Emergency_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Medical-Emergency_48.png,1.0,icon_mapping,,,
IoT Greengrass_Stream Manager_48.png,AWS IoT Greengrass_Stream Manager_48.png,iotgreengrass_streammanager_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Stream-Manager_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Stream-Manager_48.png,1.0,icon_mapping,,,
s_IoT Greengrass_Stream Manager_48.png,s_AWS IoT Greengrass_Stream Manager_48.png,s_iotgreengrass_streammanager_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Stream-Manager_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Stream-Manager_48.png,1.0,icon_mapping,,,
IoT_Thing_Thermostat_48.png,AWS IoT_Thing_Thermostat_48.png,iot_thing_thermostat_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Thermostat_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Thermostat_48.png,1.0,icon_mapping,,,
s_IoT_Thing_Thermostat_48.png,s_AWS IoT_Thing_Thermostat_48.png,s_iot_thing_thermostat_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Thermostat_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Thermostat_48.png,1.0,icon_mapping,,,
IoT Greengrass_Component Public_48.svg,AWS IoT Greengrass_Component Public_48.svg,iotgreengrass_componentpublic_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Public_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Public_48.svg,1.0,icon_mapping,,,
s_IoT Greengrass_Component Public_48.svg,s_AWS IoT Greengrass_Component Public_48.svg,s_iotgreengrass_componentpublic_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Component-Public_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Component-Public_48.svg,1.0,icon_mapping,,,
IoT_Sailboat_48.svg,AWS IoT_Sailboat_48.svg,iot_sailboat_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Sailboat_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Sailboat_48.svg,1.0,icon_mapping,,,
s_IoT_Sailboat_48.svg,s_AWS IoT_Sailboat_48.svg,s_iot_sailboat_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Sailboat_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Sailboat_48.svg,1.0,icon_mapping,,,
IoT Greengrass_Component Private_48.png,AWS IoT Greengrass_Component Private_48.png,iotgreengrass_componentprivate_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Private_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Private_48.png,1.0,icon_mapping,,,
s_IoT Greengrass_Component Private_48.png,s_AWS IoT Greengrass_Component Private_48.png,s_iotgreengrass_componentprivate_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Component-Private_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Component-Private_48.png,1.0,icon_mapping,,,
IoT Rule_48.svg,AWS IoT Rule_48.svg,iotrule_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Rule_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Rule_48.svg,1.0,icon_mapping,,,
s_IoT Rule_48.svg,s_AWS IoT Rule_48.svg,s_iotrule_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Rule_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Rule_48.svg,1.0,icon_mapping,,,
IoT_Thing_Bicycle_48.svg,AWS IoT_Thing_Bicycle_48.svg,iot_thing_bicycle_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Bicycle_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Bicycle_48.svg,1.0,icon_mapping,,,
s_IoT_Thing_Bicycle_48.svg,s_AWS IoT_Thing_Bicycle_48.svg,s_iot_thing_bicycle_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Bicycle_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Bicycle_48.svg,1.0,icon_mapping,,,
IoT Greengrass_Recipe_48.png,AWS IoT Greengrass_Recipe_48.png,iotgreengrass_recipe_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Recipe_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Recipe_48.png,1.0,icon_mapping,,,
s_IoT Greengrass_Recipe_48.png,s_AWS IoT Greengrass_Recipe_48.png,s_iotgreengrass_recipe_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Recipe_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Recipe_48.png,1.0,icon_mapping,,,
IoT_Reported State_48.svg,AWS IoT_Reported State_48.svg,iot_reportedstate_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Reported-State_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Reported-State_48.svg,1.0,icon_mapping,,,
s_IoT_Reported State_48.svg,s_AWS IoT_Reported State_48.svg,s_iot_reportedstate_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Reported-State_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Reported-State_48.svg,1.0,icon_mapping,,,
IoT_Echo_48.png,AWS IoT_Echo_48.png,iot_echo_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Echo_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Echo_48.png,1.0,icon_mapping,,,
s_IoT_Echo_48.png,s_AWS IoT_Echo_48.png,s_iot_echo_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Echo_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Echo_48.png,1.0,icon_mapping,,,
IoT_Simulator_48.svg,AWS IoT_Simulator_48.svg,iot_simulator_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Simulator_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Simulator_48.svg,1.0,icon_mapping,,,
s_IoT_Simulator_48.svg,s_AWS IoT_Simulator_48.svg,s_iot_simulator_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Simulator_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Simulator_48.svg,1.0,icon_mapping,,,
IoT_Thing_Police Emergency_48.svg,AWS IoT_Thing_Police Emergency_48.svg,iot_thing_policeemergency_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Police-Emergency_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Police-Emergency_48.svg,1.0,icon_mapping,,,
s_IoT_Thing_Police Emergency_48.svg,s_AWS IoT_Thing_Police Emergency_48.svg,s_iot_thing_policeemergency_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Police-Emergency_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Police-Emergency_48.svg,1.0,icon_mapping,,,
IoT Analytics_Data Store_48.svg,AWS IoT Analytics_Data Store_48.svg,iotanalytics_datastore_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Data-Store_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Data-Store_48.svg,1.0,icon_mapping,,,
s_IoT Analytics_Data Store_48.svg,s_AWS IoT Analytics_Data Store_48.svg,s_iotanalytics_datastore_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Analytics_Data-Store_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Analytics_Data-Store_48.svg,1.0,icon_mapping,,,
IoT Device Tester_48.svg,AWS IoT Device Tester_48.svg,iotdevicetester_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Device-Tester_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Device-Tester_48.svg,1.0,icon_mapping,,,
s_IoT Device Tester_48.svg,s_AWS IoT Device Tester_48.svg,s_iotdevicetester_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Device-Tester_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Device-Tester_48.svg,1.0,icon_mapping,,,
IoT_Desired State_48.png,AWS IoT_Desired State_48.png,iot_desiredstate_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Desired-State_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Desired-State_48.png,1.0,icon_mapping,,,
s_IoT_Desired State_48.png,s_AWS IoT_Desired State_48.png,s_iot_desiredstate_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Desired-State_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Desired-State_48.png,1.0,icon_mapping,,,
IoT Analytics_Pipeline_48.svg,AWS IoT Analytics_Pipeline_48.svg,iotanalytics_pipeline_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Pipeline_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Pipeline_48.svg,1.0,icon_mapping,,,
s_IoT Analytics_Pipeline_48.svg,s_AWS IoT Analytics_Pipeline_48.svg,s_iotanalytics_pipeline_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Analytics_Pipeline_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Analytics_Pipeline_48.svg,1.0,icon_mapping,,,
IoT_Thing_Factory_48.svg,AWS IoT_Thing_Factory_48.svg,iot_thing_factory_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Factory_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Factory_48.svg,1.0,icon_mapping,,,
s_IoT_Thing_Factory_48.svg,s_AWS IoT_Thing_Factory_48.svg,s_iot_thing_factory_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Factory_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Factory_48.svg,1.0,icon_mapping,,,
IoT_Thing_Humidity Sensor_48.svg,AWS IoT_Thing_Humidity Sensor_48.svg,iot_thing_humiditysensor_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Humidity-Sensor_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Humidity-Sensor_48.svg,1.0,icon_mapping,,,
s_IoT_Thing_Humidity Sensor_48.svg,s_AWS IoT_Thing_Humidity Sensor_48.svg,s_iot_thing_humiditysensor_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Humidity-Sensor_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Humidity-Sensor_48.svg,1.0,icon_mapping,,,
IoT_Thing_Industrial PC_48.png,AWS IoT_Thing_Industrial PC_48.png,iot_thing_industrialpc_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Industrial-PC_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Thing_Industrial-PC_48.png,1.0,icon_mapping,,,
s_IoT_Thing_Industrial PC_48.png,s_AWS IoT_Thing_Industrial PC_48.png,s_iot_thing_industrialpc_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Industrial-PC_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Thing_Industrial-PC_48.png,1.0,icon_mapping,,,
IoT Greengrass_Protocol_48.svg,AWS IoT Greengrass_Protocol_48.svg,iotgreengrass_protocol_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Protocol_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Protocol_48.svg,1.0,icon_mapping,,,
s_IoT Greengrass_Protocol_48.svg,s_AWS IoT Greengrass_Protocol_48.svg,s_iotgreengrass_protocol_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Protocol_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Protocol_48.svg,1.0,icon_mapping,,,
IoT Core_Device Advisor_48.png,AWS IoT Core_Device Advisor_48.png,iotcore_deviceadvisor_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Core_Device-Advisor_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Core_Device-Advisor_48.png,1.0,icon_mapping,,,
s_IoT Core_Device Advisor_48.png,s_AWS IoT Core_Device Advisor_48.png,s_iotcore_deviceadvisor_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Core_Device-Advisor_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Core_Device-Advisor_48.png,1.0,icon_mapping,,,
IoT_Fire TV_Stick_48.png,AWS IoT_Fire TV_Stick_48.png,iot_firetv_stick_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Fire-TV_Stick_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Fire-TV_Stick_48.png,1.0,icon_mapping,,,
s_IoT_Fire TV_Stick_48.png,s_AWS IoT_Fire TV_Stick_48.png,s_iot_firetv_stick_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Fire-TV_Stick_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Fire-TV_Stick_48.png,1.0,icon_mapping,,,
IoT_HTTP2 Protocol_48.png,AWS IoT_HTTP2 Protocol_48.png,iot_http2protocol_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_HTTP2-Protocol_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_HTTP2-Protocol_48.png,1.0,icon_mapping,,,
s_IoT_HTTP2 Protocol_48.png,s_AWS IoT_HTTP2 Protocol_48.png,s_iot_http2protocol_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_HTTP2-Protocol_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_HTTP2-Protocol_48.png,1.0,icon_mapping,,,
IoT_Servo_48.svg,AWS IoT_Servo_48.svg,iot_servo_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Servo_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Servo_48.svg,1.0,icon_mapping,,,
s_IoT_Servo_48.svg,s_AWS IoT_Servo_48.svg,s_iot_servo_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Servo_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Servo_48.svg,1.0,icon_mapping,,,
IoT Greengrass_Interprocess Communication_48.png,AWS IoT Greengrass_Interprocess Communication_48.png,iotgreengrass_interprocesscommunication_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Interprocess-Communication_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Interprocess-Communication_48.png,1.0,icon_mapping,,,
s_IoT Greengrass_Interprocess Communication_48.png,s_AWS IoT Greengrass_Interprocess Communication_48.png,s_iotgreengrass_interprocesscommunication_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Interprocess-Communication_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Interprocess-Communication_48.png,1.0,icon_mapping,,,
IoT_Fire_TV_48.png,AWS IoT_Fire_TV_48.png,iot_fire_tv_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Fire_TV_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Fire_TV_48.png,1.0,icon_mapping,,,
s_IoT_Fire_TV_48.png,s_AWS IoT_Fire_TV_48.png,s_iot_fire_tv_48.png,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Fire_TV_48.png,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT_Fire_TV_48.png,1.0,icon_mapping,,,
IoT Analytics_Dataset_48.svg,AWS IoT Analytics_Dataset_48.svg,iotanalytics_dataset_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Dataset_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Dataset_48.svg,1.0,icon_mapping,,,
s_IoT Analytics_Dataset_48.svg,s_AWS IoT Analytics_Dataset_48.svg,s_iotanalytics_dataset_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Analytics_Dataset_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Analytics_Dataset_48.svg,1.0,icon_mapping,,,
IoT Greengrass_Component Machine Learning_48.svg,AWS IoT Greengrass_Component Machine Learning_48.svg,iotgreengrass_componentmachinelearning_48.svg,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Machine-Learning_48.svg,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Machine-Learning_48.svg,1.0,icon_mapping,,,
s_IoT Greengrass_Component Machine Learning_48.svg,s_AWS IoT Greengrass_Component Machine Learning_48.svg,s_iotgreengrass_componentmachinelearning_48.svg,IoT,,icon,icon_mapping,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Component-Machine-Learning_48.svg,__MACOSX/Resource-Icons_02072025/Res_IoT/._Res_AWS-IoT-Greengrass_Component-Machine-Learning_48.svg,1.0,icon_mapping,,,
IoT Greengrass_Connector_48.png,AWS IoT Greengrass_Connector_48.png,iotgreengrass_connector_48.png,IoT,,icon,icon_mapping,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Connector_48.png,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Connector_48.png,1.0,icon_mapping,,,
